*******************************************************************************
 Revised: July 31, 2013             Moon / (Earth)                          301
 
 GEOPHYSICAL DATA (updated 2018-Aug-15):
  Vol. mean radius, km  = 1737.53+-0.03    Mass, x10^22 kg       =    7.349
  Radius (gravity), km  = 1738.0           Surface emissivity    =    0.92
  Radius (IAU), km      = 1737.4           GM, km^3/s^2          = 4902.800066
  Density, g/cm^3       =    3.3437        GM 1-sigma, km^3/s^2  =  +-0.0001  
  V(1,0)                =   +0.21          Surface accel., m/s^2 =    1.62
  Earth/Moon mass ratio = 81.3005690769    Farside crust. thick. = ~80 - 90 km
  Mean crustal density  = 2.97+-.07 g/cm^3 Nearside crust. thick.= 58+-8 km 
  Heat flow, Apollo 15  = 3.1+-.6 mW/m^2   Mean angular diameter = 31'05.2"
  Heat flow, Apollo 17  = 2.2+-.5 mW/m^2   Sid. rot. rate, rad/s = 0.0000026617
  Geometric Albedo      = 0.12             Mean solar day        = 29.5306 d
  Obliquity to orbit    = 6.67 deg         Orbit period          = 27.321582 d
  Semi-major axis, a    = 384400 km        Eccentricity          = 0.05490
  Mean motion, rad/s    = 2.6616995x10^-6  Inclination           = 5.145 deg
  Apsidal period        = 3231.50 d        Nodal period          = 6798.38 d
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         1414+-7     1323+-7     1368+-7
  Maximum Planetary IR (W/m^2)   1314        1226        1268
  Minimum Planetary IR (W/m^2)      5.2         5.2         5.2
********************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Mon Jun  8 11:26:02 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 01:58:33.0000 TDB
Stop  time      : A.D. 2026-Apr-10 23:54:22.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260605.p260901
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JUN-05. PREDICTS-> 2026-AUG-31
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2461141.298298611, A.D. 2026-Apr-10 19:09:33.0000,  1.814902604934244E+05, -3.532616165147317E+05, -2.330451311317424E+04,  8.515144360397174E-01,  4.862759429629530E-01,  6.985254789368520E-02,
2461141.298993056, A.D. 2026-Apr-10 19:10:33.0000,  1.815413492621398E+05, -3.532324358550644E+05, -2.330032168985317E+04,  8.514445176550501E-01,  4.864127112374114E-01,  6.986156257094864E-02,
2461141.299687500, A.D. 2026-Apr-10 19:11:33.0000,  1.815924338351249E+05, -3.532032469895479E+05, -2.329612972569428E+04,  8.513745783624271E-01,  4.865494712735980E-01,  6.987057581891334E-02,
2461141.300381945, A.D. 2026-Apr-10 19:12:33.0000,  1.816435142111251E+05, -3.531740499186764E+05, -2.329193722078348E+04,  8.513046181623107E-01,  4.866862230684655E-01,  6.987958763734042E-02,
2461141.301076389, A.D. 2026-Apr-10 19:13:33.0000,  1.816945903888862E+05, -3.531448446429445E+05, -2.328774417520645E+04,  8.512346370551628E-01,  4.868229666189671E-01,  6.988859802599137E-02,
2461141.301770833, A.D. 2026-Apr-10 19:14:33.0000,  1.817456623671536E+05, -3.531156311628471E+05, -2.328355058904896E+04,  8.511646350414455E-01,  4.869597019220553E-01,  6.989760698462746E-02,
2461141.302465278, A.D. 2026-Apr-10 19:15:33.0000,  1.817967301446730E+05, -3.530864094788790E+05, -2.327935646239691E+04,  8.510946121216213E-01,  4.870964289746826E-01,  6.990661451301011E-02,
2461141.303159722, A.D. 2026-Apr-10 19:16:33.0000,  1.818477937201901E+05, -3.530571795915352E+05, -2.327516179533603E+04,  8.510245682961535E-01,  4.872331477738012E-01,  6.991562061090054E-02,
2461141.303854167, A.D. 2026-Apr-10 19:17:33.0000,  1.818988530924505E+05, -3.530279415013112E+05, -2.327096658795221E+04,  8.509545035655054E-01,  4.873698583163630E-01,  6.992462527806029E-02,
2461141.304548611, A.D. 2026-Apr-10 19:18:33.0000,  1.819499082601999E+05, -3.529986952087024E+05, -2.326677084033129E+04,  8.508844179301408E-01,  4.875065605993203E-01,  6.993362851425047E-02,
2461141.305243055, A.D. 2026-Apr-10 19:19:33.0000,  1.820009592221840E+05, -3.529694407142045E+05, -2.326257455255909E+04,  8.508143113905232E-01,  4.876432546196246E-01,  6.994263031923262E-02,
2461141.305937500, A.D. 2026-Apr-10 19:20:33.0000,  1.820520059771487E+05, -3.529401780183134E+05, -2.325837772472161E+04,  8.507441839471175E-01,  4.877799403742274E-01,  6.995163069276775E-02,
2461141.306631945, A.D. 2026-Apr-10 19:21:33.0000,  1.821030485238396E+05, -3.529109071215250E+05, -2.325418035690460E+04,  8.506740356003879E-01,  4.879166178600802E-01,  6.996062963461752E-02,
2461141.307326389, A.D. 2026-Apr-10 19:22:33.0000,  1.821540868610027E+05, -3.528816280243355E+05, -2.324998244919407E+04,  8.506038663507994E-01,  4.880532870741342E-01,  6.996962714454297E-02,
2461141.308020833, A.D. 2026-Apr-10 19:23:33.0000,  1.822051209873836E+05, -3.528523407272415E+05, -2.324578400167591E+04,  8.505336761988178E-01,  4.881899480133400E-01,  6.997862322230558E-02,
2461141.308715278, A.D. 2026-Apr-10 19:24:33.0000,  1.822561509017285E+05, -3.528230452307395E+05, -2.324158501443603E+04,  8.504634651449083E-01,  4.883266006746488E-01,  6.998761786766663E-02,
2461141.309409722, A.D. 2026-Apr-10 19:25:33.0000,  1.823071766027830E+05, -3.527937415353262E+05, -2.323738548756046E+04,  8.503932331895373E-01,  4.884632450550111E-01,  6.999661108038749E-02,
2461141.310104167, A.D. 2026-Apr-10 19:26:33.0000,  1.823581980892932E+05, -3.527644296414986E+05, -2.323318542113507E+04,  8.503229803331706E-01,  4.885998811513772E-01,  7.000560286022928E-02,
2461141.310798611, A.D. 2026-Apr-10 19:27:33.0000,  1.824092153600050E+05, -3.527351095497538E+05, -2.322898481524592E+04,  8.502527065762752E-01,  4.887365089606975E-01,  7.001459320695350E-02,
2461141.311493055, A.D. 2026-Apr-10 19:28:33.0000,  1.824602284136643E+05, -3.527057812605892E+05, -2.322478366997887E+04,  8.501824119193180E-01,  4.888731284799218E-01,  7.002358212032131E-02,
2461141.312187500, A.D. 2026-Apr-10 19:29:33.0000,  1.825112372490173E+05, -3.526764447745021E+05, -2.322058198542008E+04,  8.501120963627662E-01,  4.890097397060003E-01,  7.003256960009407E-02,
2461141.312881944, A.D. 2026-Apr-10 19:30:33.0000,  1.825622418648099E+05, -3.526471000919903E+05, -2.321637976165557E+04,  8.500417599070876E-01,  4.891463426358825E-01,  7.004155564603315E-02,
2461141.313576389, A.D. 2026-Apr-10 19:31:33.0000,  1.826132422597882E+05, -3.526177472135518E+05, -2.321217699877126E+04,  8.499714025527501E-01,  4.892829372665177E-01,  7.005054025789972E-02,
2461141.314270834, A.D. 2026-Apr-10 19:32:33.0000,  1.826642384326982E+05, -3.525883861396844E+05, -2.320797369685333E+04,  8.499010243002220E-01,  4.894195235948556E-01,  7.005952343545510E-02,
2461141.314965278, A.D. 2026-Apr-10 19:33:33.0000,  1.827152303822862E+05, -3.525590168708865E+05, -2.320376985598770E+04,  8.498306251499722E-01,  4.895561016178450E-01,  7.006850517846058E-02,
2461141.315659722, A.D. 2026-Apr-10 19:34:33.0000,  1.827662181072983E+05, -3.525296394076564E+05, -2.319956547626058E+04,  8.497602051024695E-01,  4.896926713324349E-01,  7.007748548667750E-02,
2461141.316354167, A.D. 2026-Apr-10 19:35:33.0000,  1.828172016064806E+05, -3.525002537504928E+05, -2.319536055775803E+04,  8.496897641581829E-01,  4.898292327355742E-01,  7.008646435986698E-02,
2461141.317048611, A.D. 2026-Apr-10 19:36:33.0000,  1.828681808785794E+05, -3.524708598998945E+05, -2.319115510056607E+04,  8.496193023175826E-01,  4.899657858242113E-01,  7.009544179779045E-02,
2461141.317743056, A.D. 2026-Apr-10 19:37:33.0000,  1.829191559223408E+05, -3.524414578563602E+05, -2.318694910477099E+04,  8.495488195811384E-01,  4.901023305952946E-01,  7.010441780020915E-02,
2461141.318437500, A.D. 2026-Apr-10 19:38:33.0000,  1.829701267365112E+05, -3.524120476203894E+05, -2.318274257045878E+04,  8.494783159493206E-01,  4.902388670457725E-01,  7.011339236688438E-02,
2461141.319131944, A.D. 2026-Apr-10 19:39:33.0000,  1.830210933198368E+05, -3.523826291924812E+05, -2.317853549771570E+04,  8.494077914225997E-01,  4.903753951725928E-01,  7.012236549757714E-02,
2461141.319826389, A.D. 2026-Apr-10 19:40:33.0000,  1.830720556710640E+05, -3.523532025731353E+05, -2.317432788662780E+04,  8.493372460014467E-01,  4.905119149727032E-01,  7.013133719204909E-02,
2461141.320520833, A.D. 2026-Apr-10 19:41:33.0000,  1.831230137889391E+05, -3.523237677628511E+05, -2.317011973728135E+04,  8.492666796863332E-01,  4.906484264430516E-01,  7.014030745006131E-02,
2461141.321215278, A.D. 2026-Apr-10 19:42:33.0000,  1.831739676722085E+05, -3.522943247621288E+05, -2.316591104976251E+04,  8.491960924777306E-01,  4.907849295805852E-01,  7.014927627137504E-02,
2461141.321909722, A.D. 2026-Apr-10 19:43:33.0000,  1.832249173196186E+05, -3.522648735714682E+05, -2.316170182415748E+04,  8.491254843761111E-01,  4.909214243822514E-01,  7.015824365575146E-02,
2461141.322604167, A.D. 2026-Apr-10 19:44:33.0000,  1.832758627299158E+05, -3.522354141913697E+05, -2.315749206055258E+04,  8.490548553819471E-01,  4.910579108449974E-01,  7.016720960295200E-02,
2461141.323298611, A.D. 2026-Apr-10 19:45:33.0000,  1.833268039018466E+05, -3.522059466223337E+05, -2.315328175903390E+04,  8.489842054957109E-01,  4.911943889657699E-01,  7.017617411273777E-02,
2461141.323993056, A.D. 2026-Apr-10 19:46:33.0000,  1.833777408341574E+05, -3.521764708648606E+05, -2.314907091968782E+04,  8.489135347178757E-01,  4.913308587415156E-01,  7.018513718487018E-02,
2461141.324687500, A.D. 2026-Apr-10 19:47:33.0000,  1.834286735255949E+05, -3.521469869194516E+05, -2.314485954260049E+04,  8.488428430489146E-01,  4.914673201691810E-01,  7.019409881911023E-02,
2461141.325381944, A.D. 2026-Apr-10 19:48:33.0000,  1.834796019749055E+05, -3.521174947866074E+05, -2.314064762785828E+04,  8.487721304893017E-01,  4.916037732457128E-01,  7.020305901521931E-02,
2461141.326076389, A.D. 2026-Apr-10 19:49:33.0000,  1.835305261808358E+05, -3.520879944668292E+05, -2.313643517554743E+04,  8.487013970395109E-01,  4.917402179680566E-01,  7.021201777295866E-02,
2461141.326770833, A.D. 2026-Apr-10 19:50:33.0000,  1.835814461421324E+05, -3.520584859606184E+05, -2.313222218575429E+04,  8.486306427000159E-01,  4.918766543331586E-01,  7.022097509208938E-02,
2461141.327465278, A.D. 2026-Apr-10 19:51:33.0000,  1.836323618575420E+05, -3.520289692684765E+05, -2.312800865856516E+04,  8.485598674712924E-01,  4.920130823379646E-01,  7.022993097237296E-02,
2461141.328159722, A.D. 2026-Apr-10 19:52:33.0000,  1.836832733258112E+05, -3.519994443909050E+05, -2.312379459406641E+04,  8.484890713538147E-01,  4.921495019794202E-01,  7.023888541357037E-02,
2461141.328854166, A.D. 2026-Apr-10 19:53:33.0000,  1.837341805456867E+05, -3.519699113284062E+05, -2.311957999234431E+04,  8.484182543480582E-01,  4.922859132544709E-01,  7.024783841544299E-02,
2461141.329548611, A.D. 2026-Apr-10 19:54:33.0000,  1.837850835159152E+05, -3.519403700814819E+05, -2.311536485348533E+04,  8.483474164544990E-01,  4.924223161600614E-01,  7.025678997775192E-02,
2461141.330243056, A.D. 2026-Apr-10 19:55:33.0000,  1.838359822352435E+05, -3.519108206506345E+05, -2.311114917757579E+04,  8.482765576736125E-01,  4.925587106931375E-01,  7.026574010025854E-02,
2461141.330937500, A.D. 2026-Apr-10 19:56:33.0000,  1.838868767024183E+05, -3.518812630363663E+05, -2.310693296470211E+04,  8.482056780058757E-01,  4.926950968506435E-01,  7.027468878272389E-02,
2461141.331631945, A.D. 2026-Apr-10 19:57:33.0000,  1.839377669161865E+05, -3.518516972391799E+05, -2.310271621495072E+04,  8.481347774517649E-01,  4.928314746295241E-01,  7.028363602490934E-02,
2461141.332326389, A.D. 2026-Apr-10 19:58:33.0000,  1.839886528752949E+05, -3.518221232595784E+05, -2.309849892840793E+04,  8.480638560117570E-01,  4.929678440267241E-01,  7.029258182657594E-02,
2461141.333020833, A.D. 2026-Apr-10 19:59:33.0000,  1.840395345784902E+05, -3.517925410980644E+05, -2.309428110516032E+04,  8.479929136863298E-01,  4.931042050391873E-01,  7.030152618748511E-02,
2461141.333715278, A.D. 2026-Apr-10 20:00:33.0000,  1.840904120245195E+05, -3.517629507551414E+05, -2.309006274529423E+04,  8.479219504759605E-01,  4.932405576638583E-01,  7.031046910739774E-02,
2461141.334409722, A.D. 2026-Apr-10 20:01:33.0000,  1.841412852121296E+05, -3.517333522313126E+05, -2.308584384889621E+04,  8.478509663811277E-01,  4.933769018976806E-01,  7.031941058607533E-02,
2461141.335104167, A.D. 2026-Apr-10 20:02:33.0000,  1.841921541400676E+05, -3.517037455270815E+05, -2.308162441605273E+04,  8.477799614023090E-01,  4.935132377375981E-01,  7.032835062327897E-02,
2461141.335798611, A.D. 2026-Apr-10 20:03:33.0000,  1.842430188070802E+05, -3.516741306429520E+05, -2.307740444685027E+04,  8.477089355399838E-01,  4.936495651805543E-01,  7.033728921876975E-02,
2461141.336493055, A.D. 2026-Apr-10 20:04:33.0000,  1.842938792119147E+05, -3.516445075794279E+05, -2.307318394137535E+04,  8.476378887946309E-01,  4.937858842234927E-01,  7.034622637230906E-02,
2461141.337187500, A.D. 2026-Apr-10 20:05:33.0000,  1.843447353533179E+05, -3.516148763370133E+05, -2.306896289971442E+04,  8.475668211667295E-01,  4.939221948633563E-01,  7.035516208365786E-02,
2461141.337881945, A.D. 2026-Apr-10 20:06:33.0000,  1.843955872300371E+05, -3.515852369162124E+05, -2.306474132195415E+04,  8.474957326567595E-01,  4.940584970970882E-01,  7.036409635257762E-02,
2461141.338576389, A.D. 2026-Apr-10 20:07:33.0000,  1.844464348408191E+05, -3.515555893175298E+05, -2.306051920818097E+04,  8.474246232652011E-01,  4.941947909216309E-01,  7.037302917882934E-02,
2461141.339270833, A.D. 2026-Apr-10 20:08:33.0000,  1.844972781844112E+05, -3.515259335414701E+05, -2.305629655848150E+04,  8.473534929925344E-01,  4.943310763339275E-01,  7.038196056217413E-02,
2461141.339965278, A.D. 2026-Apr-10 20:09:33.0000,  1.845481172595606E+05, -3.514962695885380E+05, -2.305207337294238E+04,  8.472823418392402E-01,  4.944673533309200E-01,  7.039089050237329E-02,
2461141.340659722, A.D. 2026-Apr-10 20:10:33.0000,  1.845989520650143E+05, -3.514665974592387E+05, -2.304784965165016E+04,  8.472111698057997E-01,  4.946036219095507E-01,  7.039981899918801E-02,
2461141.341354167, A.D. 2026-Apr-10 20:11:33.0000,  1.846497825995197E+05, -3.514369171540773E+05, -2.304362539469133E+04,  8.471399768926940E-01,  4.947398820667619E-01,  7.040874605237940E-02,
2461141.342048611, A.D. 2026-Apr-10 20:12:33.0000,  1.847006088618239E+05, -3.514072286735593E+05, -2.303940060215269E+04,  8.470687631004052E-01,  4.948761337994954E-01,  7.041767166170856E-02,
2461141.342743055, A.D. 2026-Apr-10 20:13:33.0000,  1.847514308506742E+05, -3.513775320181899E+05, -2.303517527412086E+04,  8.469975284294152E-01,  4.950123771046926E-01,  7.042659582693686E-02,
2461141.343437500, A.D. 2026-Apr-10 20:14:33.0000,  1.848022485648179E+05, -3.513478271884752E+05, -2.303094941068238E+04,  8.469262728802064E-01,  4.951486119792953E-01,  7.043551854782529E-02,
2461141.344131944, A.D. 2026-Apr-10 20:15:33.0000,  1.848530620030022E+05, -3.513181141849210E+05, -2.302672301192400E+04,  8.468549964532613E-01,  4.952848384202443E-01,  7.044443982413504E-02,
2461141.344826389, A.D. 2026-Apr-10 20:16:33.0000,  1.849038711639747E+05, -3.512883930080335E+05, -2.302249607793236E+04,  8.467836991490638E-01,  4.954210564244816E-01,  7.045335965562730E-02,
2461141.345520834, A.D. 2026-Apr-10 20:17:33.0000,  1.849546760464826E+05, -3.512586636583189E+05, -2.301826860879421E+04,  8.467123809680964E-01,  4.955572659889473E-01,  7.046227804206326E-02,
2461141.346215278, A.D. 2026-Apr-10 20:18:33.0000,  1.850054766492734E+05, -3.512289261362838E+05, -2.301404060459623E+04,  8.466410419108433E-01,  4.956934671105826E-01,  7.047119498320392E-02,
2461141.346909722, A.D. 2026-Apr-10 20:19:33.0000,  1.850562729710944E+05, -3.511991804424346E+05, -2.300981206542513E+04,  8.465696819777887E-01,  4.958296597863279E-01,  7.048011047881050E-02,
2461141.347604167, A.D. 2026-Apr-10 20:20:33.0000,  1.851070650106932E+05, -3.511694265772783E+05, -2.300558299136767E+04,  8.464983011694168E-01,  4.959658440131234E-01,  7.048902452864436E-02,
2461141.348298611, A.D. 2026-Apr-10 20:21:33.0000,  1.851578527668172E+05, -3.511396645413220E+05, -2.300135338251063E+04,  8.464268994862125E-01,  4.961020197879097E-01,  7.049793713246624E-02,
2461141.348993056, A.D. 2026-Apr-10 20:22:33.0000,  1.852086362382140E+05, -3.511098943350729E+05, -2.299712323894072E+04,  8.463554769286609E-01,  4.962381871076266E-01,  7.050684829003767E-02,
2461141.349687500, A.D. 2026-Apr-10 20:23:33.0000,  1.852594154236311E+05, -3.510801159590383E+05, -2.299289256074473E+04,  8.462840334972472E-01,  4.963743459692138E-01,  7.051575800111962E-02,
2461141.350381944, A.D. 2026-Apr-10 20:24:33.0000,  1.853101903218162E+05, -3.510503294137258E+05, -2.298866134800951E+04,  8.462125691924577E-01,  4.965104963696109E-01,  7.052466626547307E-02,
2461141.351076389, A.D. 2026-Apr-10 20:25:33.0000,  1.853609609315168E+05, -3.510205346996433E+05, -2.298442960082181E+04,  8.461410840147782E-01,  4.966466383057576E-01,  7.053357308285932E-02,
2461141.351770833, A.D. 2026-Apr-10 20:26:33.0000,  1.854117272514806E+05, -3.509907318172985E+05, -2.298019731926854E+04,  8.460695779646950E-01,  4.967827717745931E-01,  7.054247845303954E-02,
2461141.352465278, A.D. 2026-Apr-10 20:27:33.0000,  1.854624892804551E+05, -3.509609207671997E+05, -2.297596450343642E+04,  8.459980510426953E-01,  4.969188967730562E-01,  7.055138237577468E-02,
2461141.353159722, A.D. 2026-Apr-10 20:28:33.0000,  1.855132470171883E+05, -3.509311015498552E+05, -2.297173115341239E+04,  8.459265032492661E-01,  4.970550132980861E-01,  7.056028485082605E-02,
2461141.353854167, A.D. 2026-Apr-10 20:29:33.0000,  1.855640004604276E+05, -3.509012741657734E+05, -2.296749726928327E+04,  8.458549345848949E-01,  4.971911213466212E-01,  7.056918587795466E-02,
2461141.354548611, A.D. 2026-Apr-10 20:30:33.0000,  1.856147496089210E+05, -3.508714386154632E+05, -2.296326285113599E+04,  8.457833450500694E-01,  4.973272209156003E-01,  7.057808545692171E-02,
2461141.355243056, A.D. 2026-Apr-10 20:31:33.0000,  1.856654944614162E+05, -3.508415948994333E+05, -2.295902789905742E+04,  8.457117346452779E-01,  4.974633120019616E-01,  7.058698358748816E-02,
2461141.355937500, A.D. 2026-Apr-10 20:32:33.0000,  1.857162350166611E+05, -3.508117430181926E+05, -2.295479241313445E+04,  8.456401033710090E-01,  4.975993946026432E-01,  7.059588026941518E-02,
2461141.356631944, A.D. 2026-Apr-10 20:33:33.0000,  1.857669712734034E+05, -3.507818829722507E+05, -2.295055639345404E+04,  8.455684512277513E-01,  4.977354687145829E-01,  7.060477550246397E-02,
2461141.357326389, A.D. 2026-Apr-10 20:34:33.0000,  1.858177032303911E+05, -3.507520147621167E+05, -2.294631984010313E+04,  8.454967782159941E-01,  4.978715343347187E-01,  7.061366928639554E-02,
2461141.358020833, A.D. 2026-Apr-10 20:35:33.0000,  1.858684308863719E+05, -3.507221383883004E+05, -2.294208275316868E+04,  8.454250843362270E-01,  4.980075914599882E-01,  7.062256162097108E-02,
2461141.358715278, A.D. 2026-Apr-10 20:36:33.0000,  1.859191542400940E+05, -3.506922538513115E+05, -2.293784513273758E+04,  8.453533695889398E-01,  4.981436400873286E-01,  7.063145250595163E-02,
2461141.359409722, A.D. 2026-Apr-10 20:37:33.0000,  1.859698732903053E+05, -3.506623611516600E+05, -2.293360697889696E+04,  8.452816339746226E-01,  4.982796802136772E-01,  7.064034194109825E-02,
2461141.360104166, A.D. 2026-Apr-10 20:38:33.0000,  1.860205880357537E+05, -3.506324602898559E+05, -2.292936829173366E+04,  8.452098774937661E-01,  4.984157118359711E-01,  7.064922992617204E-02,
2461141.360798611, A.D. 2026-Apr-10 20:39:33.0000,  1.860712984751872E+05, -3.506025512664098E+05, -2.292512907133484E+04,  8.451381001468612E-01,  4.985517349511470E-01,  7.065811646093423E-02,
2461141.361493056, A.D. 2026-Apr-10 20:40:33.0000,  1.861220046073540E+05, -3.505726340818320E+05, -2.292088931778738E+04,  8.450663019343989E-01,  4.986877495561415E-01,  7.066700154514577E-02,
2461141.362187500, A.D. 2026-Apr-10 20:41:33.0000,  1.861727064310020E+05, -3.505427087366334E+05, -2.291664903117841E+04,  8.449944828568710E-01,  4.988237556478913E-01,  7.067588517856760E-02,
2461141.362881945, A.D. 2026-Apr-10 20:42:33.0000,  1.862234039448795E+05, -3.505127752313246E+05, -2.291240821159497E+04,  8.449226429147693E-01,  4.989597532233322E-01,  7.068476736096119E-02,
2461141.363576389, A.D. 2026-Apr-10 20:43:33.0000,  1.862740971477345E+05, -3.504828335664169E+05, -2.290816685912413E+04,  8.448507821085859E-01,  4.990957422794008E-01,  7.069364809208728E-02,
2461141.364270833, A.D. 2026-Apr-10 20:44:33.0000,  1.863247860383153E+05, -3.504528837424215E+05, -2.290392497385298E+04,  8.447789004388138E-01,  4.992317228130327E-01,  7.070252737170710E-02,
2461141.364965278, A.D. 2026-Apr-10 20:45:33.0000,  1.863754706153699E+05, -3.504229257598498E+05, -2.289968255586858E+04,  8.447069979059456E-01,  4.993676948211638E-01,  7.071140519958161E-02,
2461141.365659722, A.D. 2026-Apr-10 20:46:33.0000,  1.864261508776467E+05, -3.503929596192135E+05, -2.289543960525803E+04,  8.446350745104745E-01,  4.995036583007295E-01,  7.072028157547205E-02,
2461141.366354167, A.D. 2026-Apr-10 20:47:33.0000,  1.864768268238939E+05, -3.503629853210243E+05, -2.289119612210858E+04,  8.445631302528944E-01,  4.996396132486649E-01,  7.072915649913933E-02,
2461141.367048611, A.D. 2026-Apr-10 20:48:33.0000,  1.865274984528598E+05, -3.503330028657943E+05, -2.288695210650723E+04,  8.444911651336992E-01,  4.997755596619056E-01,  7.073802997034465E-02,
2461141.367743055, A.D. 2026-Apr-10 20:49:33.0000,  1.865781657632928E+05, -3.503030122540357E+05, -2.288270755854118E+04,  8.444191791533828E-01,  4.999114975373863E-01,  7.074690198884895E-02,
2461141.368437500, A.D. 2026-Apr-10 20:50:33.0000,  1.866288287539410E+05, -3.502730134862607E+05, -2.287846247829759E+04,  8.443471723124402E-01,  5.000474268720418E-01,  7.075577255441334E-02,
2461141.369131945, A.D. 2026-Apr-10 20:51:33.0000,  1.866794874235530E+05, -3.502430065629819E+05, -2.287421686586372E+04,  8.442751446113664E-01,  5.001833476628068E-01,  7.076464166679883E-02,
2461141.369826389, A.D. 2026-Apr-10 20:52:33.0000,  1.867301417708772E+05, -3.502129914847121E+05, -2.286997072132662E+04,  8.442030960506566E-01,  5.003192599066157E-01,  7.077350932576662E-02,
2461141.370520833, A.D. 2026-Apr-10 20:53:33.0000,  1.867807917946620E+05, -3.501829682519641E+05, -2.286572404477368E+04,  8.441310266308065E-01,  5.004551636004025E-01,  7.078237553107761E-02,
2461141.371215278, A.D. 2026-Apr-10 20:54:33.0000,  1.868314374936557E+05, -3.501529368652512E+05, -2.286147683629199E+04,  8.440589363523120E-01,  5.005910587411014E-01,  7.079124028249278E-02,
2461141.371909722, A.D. 2026-Apr-10 20:55:33.0000,  1.868820788666070E+05, -3.501228973250863E+05, -2.285722909596885E+04,  8.439868252156694E-01,  5.007269453256462E-01,  7.080010357977343E-02,
2461141.372604167, A.D. 2026-Apr-10 20:56:33.0000,  1.869327159122645E+05, -3.500928496319833E+05, -2.285298082389150E+04,  8.439146932213756E-01,  5.008628233509707E-01,  7.080896542268048E-02,
2461141.373298611, A.D. 2026-Apr-10 20:57:33.0000,  1.869833486293765E+05, -3.500627937864555E+05, -2.284873202014723E+04,  8.438425403699275E-01,  5.009986928140080E-01,  7.081782581097482E-02,
